GCContent,CDR3Length,Hydrophobicity,AliphaticIndex,GRAVY,VGene3PDeletionLength,DGene3PDeletionLength,DGene5PDeletionLength,JGene5PDeletionLength,VDInsertionLength,DJInsertionLength
0.559659090909091,36,0.0266666666666666,49.1666666666667,-0.908333333333333,4,1,5,9,9,0
0.553977272727273,36,,,,4,1,5,9,9,0
0.568181818181818,36,-0.0133333333333334,40.8333333333333,-1.19166666666667,4,1,5,9,9,0
0.559659090909091,36,0.0266666666666666,49.1666666666667,-0.908333333333333,4,1,5,9,9,0
0.513736263736264,42,0.00500000000000001,0,-0.864285714285714,0,10,1,10,7,0
0.555555555555556,63,-0.0871428571428572,41.9047619047619,-0.304761904761905,0,31,1,10,25,0
0.54945054945055,42,-0.180714285714286,83.5714285714286,-0.128571428571429,0,10,1,10,7,0
0.562841530054645,51,-0.0870588235294118,28.8235294117647,-0.6,3,0,5,11,5,0
0.541208791208791,48,-0.306875,6.25,-1.5,1,1,3,1,9,0
0.563186813186813,48,-0.29625,36.875,-0.7,1,1,3,1,9,0
0.546703296703297,48,-0.39375,36.875,-0.45625,1,1,3,1,9,0
0.546703296703297,48,-0.424375,36.875,-0.21875,1,1,3,1,9,0
0.546703296703297,48,-0.40625,36.875,-0.21875,1,1,3,1,9,0
0.546703296703297,48,-0.424375,36.875,-0.21875,1,1,3,1,9,0
0.554945054945055,48,-0.404375,36.875,-0.51875,1,1,3,1,9,0
0.53929539295393,54,-0.193888888888889,80.5555555555556,0.555555555555556,0,11,0,10,1,0
0.550135501355014,54,,,,0,11,0,10,1,0
0.495934959349594,54,,,,0,11,0,10,1,0
0.569105691056911,54,,,,0,11,0,10,1,0
0.53929539295393,54,-0.0322222222222222,91.6666666666667,0.155555555555556,0,11,0,10,1,0
0.533875338753388,54,-0.257222222222222,70.5555555555555,0.0611111111111111,0,11,0,10,1,0
0.525745257452575,54,-0.165555555555556,27.2222222222222,-0.194444444444444,0,11,0,10,1,0
0.547425474254743,54,-0.223333333333333,86.1111111111111,0.505555555555556,0,11,0,10,1,0
0.563685636856369,54,,,,0,11,0,10,1,0
0.525745257452575,54,-0.467777777777778,113.333333333333,1.26666666666667,0,11,0,10,1,0
0.53929539295393,54,,,,0,11,0,10,1,0
0.51219512195122,54,,,,0,11,0,10,1,0
0.552845528455285,54,-0.216666666666667,86.6666666666667,0.3,0,11,0,10,1,0
0.567039106145251,42,-0.115714285714286,49.2857142857143,-0.335714285714286,0,2,0,5,3,0
0.566137566137566,60,-0.214,44,0.08,1,0,1,5,8,0
0.574074074074074,60,-0.1255,68,-0.055,1,0,1,5,8,0
0.568783068783069,60,-0.3135,68,0.35,1,0,1,5,8,0
0.571428571428571,60,-0.195,44,0.065,1,0,1,5,8,0
0.582010582010582,60,-0.1655,43.5,-0.345,1,0,1,5,8,0
0.55026455026455,60,,,,1,0,1,5,8,0
0.566137566137566,60,-0.3225,34,-0.14,1,0,1,5,8,0
0.547619047619048,60,0.0385,34,-0.53,1,0,1,5,8,0
0.554016620498615,45,-0.223333333333333,46,-0.113333333333333,1,15,5,4,9,0
0.576719576719577,66,-0.13,40,-0.709090909090909,0,0,1,5,9,0
0.584656084656085,66,-0.13,40,-0.709090909090909,0,0,1,5,9,0
0.584656084656085,66,-0.151818181818182,35.4545454545455,-0.863636363636364,0,0,1,5,9,0
0.565934065934066,48,-0.10125,97.5,0.5,1,2,0,1,2,0
0.534626038781163,45,-0.197333333333333,32.6666666666667,-0.246666666666667,1,13,0,1,1,0
0.53185595567867,45,-0.197333333333333,32.6666666666667,-0.246666666666667,1,13,0,1,1,0
0.546666666666667,60,,,,2,8,0,10,6,0
0.546666666666667,60,,,,2,8,0,10,6,0
0.525333333333333,60,,,,2,8,0,10,6,0
0.544,60,,,,2,8,0,10,6,0
0.514666666666667,60,,,,2,8,0,10,6,0
0.52,60,-0.1585,97.5,0.13,2,8,0,10,6,0
0.538461538461538,48,,,,1,1,0,1,6,0
0.538461538461538,48,,,,1,1,0,1,6,0
0.535714285714286,48,-0.21375,48.75,-0.225,1,1,0,1,6,0
0.540845070422535,39,-0.400769230769231,97.6923076923077,0.9,3,1,3,3,0,0
0.543661971830986,39,-0.400769230769231,97.6923076923077,0.9,3,1,3,3,0,0
0.52112676056338,33,-0.389090909090909,0,-0.463636363636364,0,18,6,1,0,0
0.557746478873239,33,-0.14,26.3636363636364,-0.881818181818182,0,18,6,1,0,0
0.532394366197183,33,-0.312727272727273,0,-0.636363636363637,0,18,6,1,0,0
0.552112676056338,33,,,,0,18,6,1,0,0
0.543661971830986,33,-0.437272727272727,0,-0.436363636363636,0,18,6,1,0,0
0.557746478873239,33,-0.318181818181818,9.09090909090909,-0.581818181818182,0,18,6,1,0,0
0.532394366197183,33,-0.312727272727273,0,-0.636363636363637,0,18,6,1,0,0
0.538028169014084,33,-0.265454545454546,61.8181818181818,-0.245454545454546,0,18,6,1,0,0
0.535211267605634,33,-0.0645454545454546,61.8181818181818,-0.618181818181818,0,18,6,1,0,0
0.543956043956044,48,,,,3,5,0,3,0,0
0.524725274725275,48,-0.290625,18.125,-0.6875,3,5,0,3,0,0
0.543956043956044,48,-0.22125,24.375,-0.65,3,5,0,3,0,0
0.541208791208791,48,-0.054375,24.375,-0.80625,3,5,0,3,0,0
0.538461538461539,48,-0.24125,30.625,-0.73125,3,5,0,3,0,0
0.541208791208791,48,-0.249375,6.25,-0.85625,3,5,0,3,0,0
0.54945054945055,48,,,,3,5,0,3,0,0
0.53021978021978,48,-0.156875,24.375,-0.71875,3,5,0,3,0,0
0.524725274725275,48,-0.220625,24.375,-0.425,3,5,0,3,0,0
0.532967032967033,48,-0.223125,48.75,-0.4625,3,5,0,3,0,0
0.544692737430168,45,-0.198,123.333333333333,0.88,2,5,0,8,1,0
0.549597855227882,57,,,,1,3,0,5,7,0
0.55774647887324,39,0.183076923076923,15.3846153846154,-1.1,0,13,6,10,0,0
0.55774647887324,39,,,,0,13,6,10,0,0
0.574647887323944,39,-0.12,37.6923076923077,-0.6,0,13,6,10,0,0
0.520435967302452,51,-0.366470588235294,74.7058823529412,0.711764705882353,1,2,0,8,1,0
0.509536784741144,51,-0.366470588235294,74.7058823529412,0.711764705882353,1,2,0,8,1,0
0.536784741144414,51,,,,1,2,0,8,1,0
0.542234332425068,51,-0.0488235294117647,74.7058823529412,-0.0411764705882353,1,2,0,8,1,0
0.534059945504087,51,,,,1,2,0,8,1,0
0.520435967302452,51,-0.267647058823529,68.8235294117647,0.3,1,2,0,8,1,0
0.53133514986376,51,,,,1,2,0,8,1,0
0.542234332425068,51,-0.0394117647058824,74.7058823529412,-0.305882352941177,1,2,0,8,1,0
0.534059945504087,51,,,,1,2,0,8,1,0
0.53133514986376,51,-0.223529411764706,74.7058823529412,0.523529411764706,1,2,0,8,1,0
0.536784741144414,51,-0.286470588235294,22.9411764705882,0.00588235294117646,1,2,0,8,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.575418994413408,42,-0.300714285714286,49.2857142857143,-0.3,0,2,14,5,1,0
0.572625698324022,42,-0.275,62.8571428571429,-0.0428571428571429,0,2,14,5,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.575418994413408,42,-0.389285714285714,97.8571428571428,0.321428571428571,0,2,14,5,1,0
0.575418994413408,42,-0.412857142857143,70,0.25,0,2,14,5,1,0
0.524725274725275,42,,,,3,0,1,14,1,0
0.510989010989011,42,-0.397857142857143,0,-0.371428571428571,3,0,1,14,1,0
0.561274509803922,90,-0.165,26,-0.376666666666667,0,0,1,0,16,1
0.558823529411765,90,-0.165,26,-0.376666666666667,0,0,1,0,16,1
0.560109289617486,51,-0.0529411764705882,62.9411764705882,-0.470588235294118,0,19,0,16,6,0
0.549180327868853,51,,,,0,19,0,16,6,0
0.565573770491803,51,0.0558823529411765,40,-0.676470588235294,0,19,0,16,6,0
0.540845070422535,39,-0.193846153846154,37.6923076923077,-0.0461538461538462,0,8,6,8,0,0
0.521621621621622,48,,,,2,8,0,7,6,0
0.52972972972973,48,,,,2,8,0,7,6,0
0.549295774647887,39,-0.215384615384615,60,-0.138461538461538,0,19,8,0,0,1
0.566197183098592,39,-0.0661538461538462,97.6923076923077,-0.446153846153846,0,19,8,0,0,1
0.566197183098592,39,-0.237692307692308,97.6923076923077,-0.430769230769231,0,19,8,0,0,1
0.546478873239437,39,0.296153846153846,37.6923076923077,-1.62307692307692,0,19,8,0,0,1
0.574647887323944,39,,,,0,19,8,0,0,1
0.557746478873239,39,,,,0,19,8,0,0,1
0.569014084507042,39,-0.131538461538462,97.6923076923077,-0.153846153846154,0,19,8,0,0,1
0.557746478873239,39,-0.215384615384615,60,-0.138461538461538,0,19,8,0,0,1
0.57617728531856,45,-0.096,6.66666666666667,-1.16,0,0,3,5,2,0
0.567237163814181,93,-0.426451612903226,47.0967741935484,0.390322580645161,1,3,1,1,8,17
0.56479217603912,93,-0.441935483870968,53.5483870967742,0.470967741935484,1,3,1,1,8,17
0.551912568306011,51,-0.394117647058824,57.6470588235294,0.0176470588235294,0,19,0,16,6,0
0.557377049180328,51,-0.443529411764706,46.4705882352941,0.0588235294117647,0,19,0,16,6,0
0.530831099195711,57,-0.378421052631579,102.631578947368,0.578947368421053,1,3,7,0,5,0
0.514745308310992,57,-0.437368421052632,148.947368421053,1.29473684210526,1,3,7,0,5,0
0.517426273458445,57,-0.224736842105263,123.157894736842,0.589473684210526,1,3,7,0,5,0
0.517426273458445,57,-0.422631578947368,138.421052631579,1.16315789473684,1,3,7,0,5,0
0.55026455026455,63,-0.173809523809524,55.7142857142857,-0.219047619047619,1,0,2,8,12,0
0.55026455026455,63,-0.163809523809524,37.1428571428571,-0.495238095238095,1,0,2,8,12,0
0.552910052910053,63,-0.232857142857143,37.1428571428571,-0.319047619047619,1,0,2,8,12,0
0.55026455026455,63,-0.163809523809524,37.1428571428571,-0.495238095238095,1,0,2,8,12,0
0.55026455026455,63,-0.163809523809524,37.1428571428571,-0.495238095238095,1,0,2,8,12,0
0.547619047619048,63,-0.163809523809524,37.1428571428571,-0.495238095238095,1,0,2,8,12,0
0.565683646112601,57,-0.225263157894737,25.7894736842105,-0.631578947368421,0,2,3,3,3,0
0.563002680965147,57,-0.245789473684211,25.7894736842105,-0.489473684210526,0,2,3,3,3,0
0.565683646112601,57,-0.251052631578947,25.7894736842105,-0.431578947368421,0,2,3,3,3,0
0.560321715817694,57,,,,0,2,3,3,3,0
0.568364611260054,57,-0.271052631578947,25.7894736842105,-0.415789473684211,0,2,3,3,3,0
0.57372654155496,57,0.0231578947368421,5.26315789473684,-0.952631578947368,0,2,3,3,3,0
0.565683646112601,57,-0.251052631578947,25.7894736842105,-0.431578947368421,0,2,3,3,3,0
0.565683646112601,57,-0.251052631578947,25.7894736842105,-0.431578947368421,0,2,3,3,3,0
0.568364611260054,57,-0.135789473684211,46.3157894736842,-0.694736842105263,0,2,3,3,3,0
0.565683646112601,57,-0.245789473684211,25.7894736842105,-0.489473684210526,0,2,3,3,3,0
0.537467700258398,72,-0.267083333333333,52.9166666666667,0.245833333333333,0,4,3,1,6,0
0.545219638242894,72,,,,0,4,3,1,6,0
0.536,54,,,,1,5,0,19,4,1
0.544,54,0.443888888888889,59.4444444444444,-1.13333333333333,1,5,0,19,4,1
0.538666666666667,54,,,,1,5,0,19,4,1
0.528,54,-0.506111111111111,92.2222222222222,0.744444444444444,1,5,0,19,4,1
0.546448087431694,51,-0.297058823529412,62.9411764705882,-0.223529411764706,0,19,0,16,6,0
0.551912568306011,51,-0.297058823529412,62.9411764705882,-0.223529411764706,0,19,0,16,6,0
0.562841530054645,51,,,,3,6,16,14,16,0
0.557377049180328,51,,,,3,6,16,14,16,0
0.557377049180328,51,,,,3,6,16,14,16,0
0.57103825136612,51,-0.0441176470588235,51.7647058823529,-0.135294117647059,3,6,16,14,16,0
0.551246537396122,45,-0.288666666666667,124,0.646666666666667,1,2,11,5,4,1
0.556786703601108,45,,,,1,2,11,5,4,1
0.582417582417583,51,0.0388235294117647,28.8235294117647,-0.988235294117647,2,7,0,7,19,0
0.57967032967033,51,-0.367647058823529,75.2941176470588,0.623529411764706,2,7,0,7,19,0
0.537837837837838,54,,,,0,3,5,7,14,7
0.567567567567568,54,0.437777777777778,11.1111111111111,-1.79444444444444,0,3,5,7,14,7
0.562162162162162,54,0.025,27.2222222222222,-1.19444444444444,0,3,5,7,14,7
0.552197802197802,42,,,,0,10,1,10,7,0
0.552197802197802,42,,,,0,10,1,10,7,0
0.546703296703297,42,-0.227142857142857,42.1428571428571,-0.0428571428571429,0,10,1,10,7,0
0.538461538461538,42,-0.162857142857143,35,-0.221428571428571,0,10,1,10,7,0
0.548812664907652,63,,,,0,0,1,0,7,1
0.554945054945055,48,-0.04125,6.25,-1.59375,1,1,0,1,6,0
0.541208791208791,48,-0.35125,6.25,-0.975,1,1,0,1,6,0
0.54945054945055,48,0.031875,6.25,-1.54375,1,1,0,1,6,0
0.554945054945055,48,-0.330625,30.625,-0.9125,1,1,0,1,6,0
0.589189189189189,54,0.0827777777777778,43.3333333333333,-0.783333333333333,0,0,2,11,15,0
0.578378378378378,54,0.0322222222222222,37.7777777777778,-0.738888888888889,0,0,2,11,15,0
0.589189189189189,54,0.228333333333333,43.3333333333333,-0.944444444444444,0,0,2,11,15,0
0.571830985915493,39,-0.289230769230769,135.384615384615,0.530769230769231,0,4,3,5,3,0
0.571830985915493,39,-0.289230769230769,135.384615384615,0.530769230769231,0,4,3,5,3,0
0.566197183098592,39,-0.289230769230769,135.384615384615,0.530769230769231,0,4,3,5,3,0
0.557746478873239,39,,,,0,6,0,8,5,0
0.571830985915493,39,,,,0,6,0,8,5,0
0.566197183098591,39,,,,0,6,0,8,5,0
0.566197183098591,39,0.142307692307692,60,-1.16923076923077,0,6,0,8,5,0
0.566197183098592,39,-0.150769230769231,37.6923076923077,-1.05384615384615,0,6,0,8,5,0
0.554929577464789,39,-0.0615384615384615,23.0769230769231,-0.630769230769231,0,6,0,8,5,0
0.566197183098591,39,,,,0,6,0,8,5,0
0.56056338028169,39,-0.246923076923077,53.0769230769231,-2.56205313375036e-17,0,6,0,8,5,0
0.554016620498615,45,-0.321333333333333,52,-0.36,2,0,0,5,4,0
0.581717451523546,45,-0.132666666666667,6.66666666666667,-0.486666666666667,2,0,0,5,4,0
0.530343007915567,63,,,,0,0,0,2,0,0
0.54353562005277,63,-0.181904761904762,41.9047619047619,-0.185714285714286,0,0,0,2,0,0
0.532981530343008,63,-0.367619047619048,23.3333333333333,-0.0952380952380953,0,0,0,2,0,0
0.548812664907652,63,,,,0,0,0,2,0,0
0.548812664907652,63,,,,0,0,0,2,0,0
0.514511873350924,63,-0.296190476190476,32.3809523809524,-0.714285714285714,0,0,0,2,0,0
0.54089709762533,63,-0.246666666666667,37.1428571428571,-0.338095238095238,0,0,0,2,0,0
0.548648648648649,54,-0.337777777777778,108.333333333333,0.372222222222222,0,0,7,6,2,0
0.548648648648649,54,-0.337777777777778,108.333333333333,0.372222222222222,0,0,7,6,2,0
0.548648648648649,54,-0.330555555555556,97.7777777777778,0.238888888888889,0,0,7,6,2,0
0.57027027027027,54,,,,0,0,7,6,2,0
0.57027027027027,54,-0.199444444444444,135,0.205555555555556,0,0,7,6,2,0
0.538028169014084,39,0.0123076923076923,30,-0.746153846153846,0,5,0,6,2,0
0.566197183098592,39,-0.00153846153846155,60,-0.353846153846154,0,5,0,6,2,0
0.571830985915493,39,-0.173846153846154,75.3846153846154,0.153846153846154,0,5,0,6,2,0
0.557746478873239,39,-0.152307692307692,67.6923076923077,-0.0615384615384616,0,5,0,6,2,0
0.566197183098591,39,-0.152307692307692,67.6923076923077,-0.0615384615384616,0,5,0,6,2,0
0.546478873239437,39,0.0046153846153846,7.69230769230769,-1.08461538461538,0,5,0,6,2,0
0.54945054945055,48,-0.163125,85.625,-0.3375,0,23,0,14,21,0
0.563186813186813,48,-0.04375,79.375,-0.16875,0,23,0,14,21,0
0.565934065934066,48,0.11125,61.25,-1,0,23,0,14,21,0
0.552197802197802,48,,,,0,23,0,14,21,0
0.568681318681319,48,0.04375,55,-0.49375,0,23,0,14,21,0
0.534391534391534,63,,,,0,31,1,10,25,0
0.544973544973545,63,,,,0,31,1,10,25,0
0.531746031746032,63,,,,0,31,1,10,25,0
0.552910052910053,63,-0.0595238095238095,50.952380952381,-0.276190476190476,0,31,1,10,25,0
0.544973544973545,63,,,,0,31,1,10,25,0
0.53968253968254,63,,,,0,31,1,10,25,0
0.537037037037037,63,-0.0142857142857143,46.1904761904762,-0.50952380952381,0,31,1,10,25,0
0.542328042328042,63,,,,0,31,1,10,25,0
0.55026455026455,63,-0.163333333333333,79.047619047619,0.142857142857143,0,31,1,10,25,0
0.537037037037037,63,-0.0419047619047619,46.1904761904762,-0.490476190476191,0,31,1,10,25,0
0.534391534391534,63,-0.295714285714286,41.9047619047619,-0.0238095238095238,0,31,1,10,25,0
0.53968253968254,63,-0.0419047619047619,46.1904761904762,-0.490476190476191,0,31,1,10,25,0
0.537037037037037,63,-0.0419047619047619,46.1904761904762,-0.490476190476191,0,31,1,10,25,0
0.55026455026455,63,-0.131904761904762,69.5238095238095,-0.0571428571428571,0,31,1,10,25,0
0.526455026455027,63,-0.177142857142857,64.7619047619048,0.0952380952380953,0,31,1,10,25,0
0.537037037037037,63,,,,0,31,1,10,25,0
0.584450402144772,57,-0.150526315789474,20.5263157894737,-0.321052631578947,0,2,4,3,4,0
0.53887399463807,57,,,,0,2,4,3,4,0
0.541208791208791,48,,,,1,1,3,1,9,0
0.543956043956044,48,,,,1,1,3,1,9,0
0.546703296703297,48,0.49875,24.375,-1.79375,1,1,3,1,9,0
0.545945945945946,54,-0.0283333333333333,102.777777777778,0.25,0,6,0,4,5,0
0.554054054054054,54,0.0416666666666667,102.777777777778,0.138888888888889,0,6,0,4,5,0
0.567335243553009,33,,,,3,17,1,7,2,0
0.570200573065903,33,,,,3,17,1,7,2,0
0.564469914040115,33,,,,3,17,1,7,2,0
0.538028169014084,39,,,,0,2,3,7,3,0
0.532394366197183,39,,,,0,2,3,7,3,0
0.547120418848168,66,-0.0727272727272727,44.5454545454546,-0.209090909090909,2,2,0,1,8,2
0.534031413612565,66,-0.109090909090909,70.9090909090909,0.113636363636364,2,2,0,1,8,2
0.547120418848168,66,-0.0554545454545455,57.7272727272727,-0.0136363636363637,2,2,0,1,8,2
0.523560209424084,66,-0.0731818181818182,88.6363636363636,0.304545454545455,2,2,0,1,8,2
0.568062827225131,66,-0.114545454545455,40,-0.0090909090909091,2,2,0,1,8,2
0.523560209424084,66,-0.0731818181818182,88.6363636363636,0.304545454545455,2,2,0,1,8,2
0.523560209424084,66,0.035,70.9090909090909,-0.127272727272727,2,2,0,1,8,2
0.552356020942408,66,-0.241818181818182,70.9090909090909,0.5,2,2,0,1,8,2
0.547120418848168,66,0.00499999999999998,44.5454545454546,-0.272727272727273,2,2,0,1,8,2
