GCContent,CDR3Length,Hydrophobicity,AliphaticIndex,GRAVY,VGene3PDeletionLength,DGene3PDeletionLength,DGene5PDeletionLength,JGene5PDeletionLength,VDInsertionLength,DJInsertionLength
0.533875338753388,54,,,,1,17,2,21,21,0
0.528455284552846,54,-0.378333333333333,86.6666666666667,0.422222222222222,1,17,2,21,21,0
0.53929539295393,54,-0.19,102.777777777778,0.372222222222222,1,17,2,21,21,0
0.520325203252033,54,-0.309444444444444,118.888888888889,0.438888888888889,1,17,2,21,21,0
0.536585365853659,54,,,,1,17,2,21,21,0
0.520325203252033,54,-0.09,81.1111111111111,-0.0833333333333334,1,17,2,21,21,0
0.542234332425068,51,-0.0452941176470588,80.5882352941177,0.323529411764706,0,0,2,0,0,3
0.542234332425068,51,-0.0452941176470588,80.5882352941177,0.323529411764706,0,0,2,0,0,3
0.554666666666667,60,,,,0,14,6,7,13,0
0.554666666666667,60,,,,0,14,6,7,13,0
0.531746031746032,57,-0.148947368421053,30.5263157894737,-0.489473684210526,0,0,0,17,0,0
0.554959785522788,57,-0.270526315789474,66.8421052631579,0.305263157894737,4,12,1,0,8,5
0.549597855227882,57,-0.270526315789474,66.8421052631579,0.305263157894737,4,12,1,0,8,5
0.557640750670241,57,-0.270526315789474,66.8421052631579,0.305263157894737,4,12,1,0,8,5
0.547619047619048,57,,,,1,1,5,1,2,0
0.552112676056338,39,,,,1,9,1,5,11,0
0.538258575197889,63,,,,3,0,0,5,11,7
0.56043956043956,48,0.12,12.5,-1.05625,0,0,3,3,5,1
0.566416040100251,84,0.145,27.8571428571429,-1.05714285714286,0,0,1,5,27,3
0.551378446115288,84,,,,0,0,1,5,27,3
0.566197183098592,39,0.0907692307692308,45.3846153846154,-0.8,0,12,10,11,11,2
0.568513119533528,27,,,,1,14,1,16,0,0
0.536931818181818,36,0.00666666666666666,8.33333333333333,-1.21666666666667,1,0,10,14,2,0
0.536931818181818,36,-0.114166666666667,8.33333333333333,-0.908333333333333,1,0,10,14,2,0
0.580281690140845,39,-0.118461538461538,97.6923076923077,-0.276923076923077,1,12,7,9,0,0
0.542936288088643,45,-0.052,52,-0.413333333333333,1,0,0,6,5,1
0.554945054945055,45,-0.107333333333333,58.6666666666667,-0.586666666666667,0,0,4,8,3,3
0.567282321899736,60,-0.048,49,-0.58,1,3,1,5,11,0
0.554054054054054,54,,,,0,7,6,4,6,6
0.551351351351351,54,,,,0,7,6,4,6,6
0.548648648648649,54,,,,0,7,6,4,6,6
0.518918918918919,54,-0.526111111111111,97.2222222222222,1.25,7,0,0,7,0,1
0.545945945945946,54,,,,2,7,0,0,0,4
0.557640750670241,60,-0.2595,5,-0.89,0,0,0,2,3,0
0.564469914040115,33,,,,4,15,1,15,9,0
0.545706371191136,45,,,,0,5,6,3,0,0
0.534391534391534,63,-0.395238095238095,115.714285714286,0.80952380952381,2,7,0,9,3,4
0.534391534391534,63,-0.395238095238095,115.714285714286,0.80952380952381,2,7,0,9,3,4
0.564864864864865,57,-0.113157894736842,46.3157894736842,-0.126315789473684,2,2,1,2,16,0
0.57027027027027,57,-0.0294736842105263,46.3157894736842,-0.194736842105263,2,2,1,2,16,0
0.57027027027027,57,-0.0294736842105263,46.3157894736842,-0.194736842105263,2,2,1,2,16,0
0.560606060606061,84,-0.244642857142857,27.8571428571429,-0.571428571428571,0,2,1,6,19,0
0.53125,36,-0.11,40.8333333333333,-0.266666666666667,1,0,9,16,1,0
0.532981530343008,63,,,,1,0,0,0,4,1
0.532981530343008,63,,,,1,0,0,0,4,1
0.544692737430168,45,,,,0,0,4,4,4,0
0.56544502617801,66,,,,0,1,5,2,9,11
0.570680628272251,66,,,,0,1,5,2,9,11
0.581005586592179,39,0.322307692307692,7.69230769230769,-1.66923076923077,0,3,0,14,5,0
0.589189189189189,54,-0.114444444444444,27.2222222222222,-0.361111111111111,1,9,0,14,34,0
0.554666666666667,60,-0.0365,53.5,-0.32,0,0,0,13,5,5
0.567282321899736,60,-0.233,5,-0.865,3,0,2,0,8,1
0.575197889182058,60,-0.1885,5,-1.01,3,0,2,0,8,1
0.566757493188011,54,,,,0,0,12,0,0,5
0.546703296703297,48,,,,1,3,0,3,3,4
0.556756756756757,48,,,,2,0,2,3,0,4
0.542699724517906,48,-0.24375,42.5,0.20625,0,8,10,14,0,0
0.565891472868217,72,0.175416666666667,32.5,-1.2125,0,10,1,3,25,1
0.576407506702413,54,0.109444444444444,5.55555555555556,-1.59444444444444,0,12,2,0,5,4
0.553846153846154,72,-0.137083333333333,60.8333333333333,-0.2625,0,10,0,0,8,0
0.562326869806094,42,-0.139285714285714,48.5714285714286,-0.478571428571429,5,3,3,1,1,2
0.54016620498615,42,-0.268571428571429,42.1428571428571,-0.607142857142857,5,3,3,1,1,2
0.566416040100251,84,0.164642857142857,34.6428571428571,-0.992857142857143,2,1,19,1,33,0
0.576407506702413,60,-0.1005,39,-0.98,0,8,5,3,5,6
0.551912568306011,51,-0.267647058823529,28.8235294117647,-0.0705882352941177,1,13,6,4,1,0
0.523545706371191,45,-0.26,97.3333333333333,0.346666666666667,1,0,7,2,1,0
0.526595744680851,57,-0.128421052631579,5.26315789473684,-0.710526315789474,0,0,1,5,2,0
0.538258575197889,63,,,,1,0,1,0,0,0
0.520435967302452,51,,,,3,0,0,8,3,0
0.584022038567493,51,-0.081764705882353,28.8235294117647,-0.905882352941176,1,23,2,11,15,0
0.581267217630854,51,-0.081764705882353,28.8235294117647,-0.905882352941176,1,23,2,11,15,0
0.551282051282051,75,-0.2392,62.4,0.188,0,0,8,5,14,10
0.569014084507042,36,,,,2,15,10,15,19,0
0.553008595988539,33,-0.273636363636364,35.4545454545455,-0.545454545454545,1,18,0,7,1,0
0.545454545454545,81,-0.0655555555555556,39.6296296296296,-0.648148148148148,0,2,1,3,4,9
0.554054054054054,54,,,,8,0,1,5,0,0
0.571022727272727,36,,,,3,15,1,15,11,0
0.584450402144772,60,-0.229,44,-0.2,0,3,11,4,13,3
0.573407202216067,42,-0.359285714285714,104.285714285714,0.821428571428571,2,0,10,8,2,1
0.551020408163265,27,-0.416666666666667,75.5555555555556,0.488888888888889,0,15,7,10,0,0
0.564304461942257,66,-0.244090909090909,115,0.695454545454545,0,3,2,10,4,3
0.553805774278215,66,-0.244090909090909,115,0.695454545454545,0,3,2,10,4,3
0.564304461942257,66,-0.244090909090909,115,0.695454545454545,0,3,2,10,4,3
0.553805774278215,66,-0.244090909090909,115,0.695454545454545,0,3,2,10,4,3
0.573002754820937,51,-0.157647058823529,68.8235294117647,0.235294117647059,0,0,2,10,0,0
0.581395348837209,75,-0.318,62.4,0.244,0,6,4,6,12,5
0.581395348837209,75,-0.2712,62.4,0.276,0,6,4,6,12,5
0.573604060913706,75,0.0728,78,-0.084,0,0,7,4,6,24
0.571065989847716,75,0.0772,74,-0.172,0,0,7,4,6,24
0.53887399463807,57,-0.220526315789474,41.0526315789474,-0.126315789473684,2,0,0,2,2,0
0.536193029490617,57,-0.194210526315789,41.0526315789474,-0.121052631578947,2,0,0,2,2,0
0.534626038781163,45,-0.157333333333333,175.333333333333,1.24666666666667,1,5,1,11,4,0
0.545931758530184,66,-0.219090909090909,57.7272727272727,0.00454545454545454,2,0,2,0,1,5
0.568181818181818,36,-0.359166666666667,8.33333333333333,-0.241666666666667,2,5,10,6,0,0
0.566489361702128,60,-0.2325,24.5,-0.23,0,0,4,3,1,7
0.561307901907357,48,-0.04875,61.25,-0.19375,1,4,4,7,4,1
0.554945054945055,48,-0.46,30.625,0.31875,2,0,2,1,6,2
0.546703296703297,48,-0.455,30.625,0.25625,2,0,2,1,6,2
0.539106145251397,36,-0.384166666666667,49.1666666666667,0.233333333333333,0,6,0,10,3,0
0.55858310626703,51,-0.293529411764706,22.9411764705882,-0.252941176470588,6,0,7,6,10,1
0.537467700258398,72,-0.252083333333333,32.5,-0.4125,1,3,3,1,4,2
0.562841530054645,51,-0.0452941176470588,80.5882352941177,-0.152941176470588,1,21,0,14,13,0
0.532786885245902,51,-0.157058823529412,57.6470588235294,-0.0352941176470588,1,21,0,14,13,0
0.535064935064935,69,-0.313913043478261,38.2608695652174,-0.0260869565217392,0,0,3,0,9,2
0.557692307692308,48,-0.3525,128.125,1.2125,2,3,5,7,6,0
0.545945945945946,54,-0.214444444444444,11.1111111111111,-0.811111111111111,2,11,0,6,8,0
0.573407202216067,45,-0.0246666666666667,32.6666666666667,-0.586666666666667,2,7,0,7,17,0
0.562326869806094,45,0.186,32.6666666666667,-0.986666666666667,2,7,0,7,17,0
0.565096952908587,45,-0.0213333333333333,6.66666666666667,-0.68,2,7,0,7,17,0
0.573407202216067,45,0.212,6.66666666666667,-1.17333333333333,2,7,0,7,17,0
0.56639566395664,51,-0.458235294117647,68.8235294117647,0.394117647058823,3,7,13,4,4,0
0.560975609756098,51,-0.313529411764706,68.8235294117647,0.0764705882352941,3,7,13,4,4,0
0.563685636856369,51,-0.283529411764706,45.8823529411765,-0.0941176470588236,3,7,13,4,4,0
0.56043956043956,51,-0.318235294117647,51.7647058823529,0.141176470588235,1,3,0,2,2,4
0.572207084468665,51,,,,0,0,2,7,0,0
0.524781341107872,27,-0.495555555555556,86.6666666666667,1.14444444444444,8,21,2,7,0,0
0.588390501319261,66,-0.233181818181818,66.8181818181818,-0.222727272727273,0,12,2,6,15,9
0.568181818181818,36,-0.346666666666667,40.8333333333333,-0.183333333333333,3,0,12,14,0,0
0.506393861892583,75,,,,1,0,0,2,8,6
0.548209366391185,48,-0.119375,73.125,0.33125,1,0,4,13,4,3
0.560321715817694,57,-0.110526315789474,36.3157894736842,-0.0263157894736842,0,8,0,12,21,0
0.553072625698324,42,-0.142142857142857,7.14285714285714,-0.828571428571429,0,6,6,5,0,0
0.561452513966481,42,-0.142142857142857,7.14285714285714,-0.828571428571429,0,6,6,5,0,0
0.561452513966481,42,-0.142142857142857,7.14285714285714,-0.828571428571429,0,6,6,5,0,0
0.523560209424084,66,,,,0,0,0,1,6,0
0.55464480874317,51,-0.158235294117647,40,-0.476470588235294,0,8,12,9,0,0
0.549180327868853,51,-0.215882352941177,40,-0.505882352941176,0,8,12,9,0,0
0.549180327868853,51,-0.215882352941177,40,-0.505882352941176,0,8,12,9,0,0
0.563186813186813,48,,,,1,4,0,7,2,9
0.571428571428571,48,,,,1,4,0,7,2,9
0.543243243243243,51,-0.269411764705882,74.7058823529412,-0.0823529411764706,2,9,1,5,22,0
0.515235457063712,45,,,,1,12,7,6,12,0
0.565573770491803,51,,,,3,3,7,11,8,3
0.573407202216067,48,-0.31125,55,-0.03125,1,2,5,0,1,2
0.550531914893617,63,0.00523809523809523,65.2380952380952,-0.214285714285714,2,2,4,8,0,18
0.567204301075269,57,-0.231578947368421,76.8421052631579,0.0473684210526316,0,6,0,7,4,0
0.588921282798834,30,-0.289,49,-0.46,0,22,2,15,11,0
0.580174927113703,30,0.074,49,-0.84,0,22,2,15,11,0
0.559766763848397,30,-0.144,49,-0.83,0,22,2,15,11,0
0.537396121883656,45,-0.256,32.6666666666667,-0.32,1,0,0,6,3,1
0.545931758530184,66,-0.0927272727272728,132.727272727273,0.581818181818182,4,2,0,11,9,0
0.578125,69,,,,1,0,6,12,8,6
0.532981530343008,60,-0.1995,44,-0.45,0,0,2,2,5,0
0.54089709762533,60,,,,0,0,2,2,5,0
0.535620052770449,60,-0.1995,44,-0.45,0,0,2,2,5,0
0.532828282828283,78,,,,0,1,1,2,4,4
0.57027027027027,54,-0.188888888888889,5.55555555555556,-0.938888888888889,0,5,2,2,7,2
0.579088471849866,54,-0.250555555555556,86.6666666666667,0.483333333333333,2,3,4,4,2,3
0.553191489361702,60,0.049,5,-1.075,3,0,0,8,9,3
0.583783783783784,51,0.143529411764706,28.8235294117647,-1.16470588235294,0,0,7,4,8,0
0.543589743589744,75,-0.2304,42.8,-0.416,2,0,2,5,4,6
0.530864197530864,90,-0.351,74.6666666666667,0.00333333333333332,0,4,7,3,13,17
0.533333333333333,39,,,,5,14,0,19,3,0
0.557591623036649,66,-0.288181818181818,66.3636363636364,0.231818181818182,0,0,1,14,19,0
0.548717948717949,75,-0.2856,93.6,0.372,0,5,10,1,9,8
0.544692737430168,42,-0.245714285714286,14.2857142857143,-0.442857142857143,4,0,2,11,0,0
0.539893617021277,60,-0.2425,83,0.34,1,4,0,6,4,0
0.534059945504087,51,,,,4,0,0,8,1,3
0.546174142480211,57,-0.0431578947368421,82.1052631578947,0.0789473684210526,0,0,4,0,6,4
0.561538461538462,75,-0.1008,81.6,0.116,0,0,3,1,5,0
0.558974358974359,75,-0.1008,81.6,0.116,0,0,3,1,5,0
0.546703296703297,48,-0.3375,36.25,0.25625,9,3,1,8,8,0
0.552197802197802,48,-0.4425,60.625,0.825,9,3,1,8,8,0
0.541208791208791,48,-0.210625,36.25,6.93889390390723e-18,9,3,1,8,8,0
0.541208791208791,48,-0.3375,36.25,0.25625,9,3,1,8,8,0
0.540322580645161,51,-0.235294117647059,34.1176470588235,0.423529411764706,6,0,6,18,3,4
0.572625698324022,42,,,,2,5,3,7,0,0
0.567039106145251,42,,,,2,5,3,7,0,0
0.572625698324022,42,,,,2,5,3,7,0,0
0.575418994413408,42,,,,2,5,3,7,0,0
0.564864864864865,54,,,,0,7,6,4,6,6
0.55945945945946,54,,,,0,7,6,4,6,6
0.562162162162162,54,,,,0,7,6,4,6,6
0.564864864864865,54,,,,0,7,6,4,6,6
0.567567567567568,54,,,,0,7,6,4,6,6
0.55945945945946,54,0.103888888888889,27.2222222222222,-1.11666666666667,0,7,6,4,6,6
0.55945945945946,54,,,,0,7,6,4,6,6
0.574468085106383,60,-0.2895,97.5,0.76,1,0,1,7,1,9
0.566757493188011,48,-0.04125,73.125,0.075,3,3,3,1,2,6
0.549295774647887,39,-0.118461538461538,7.69230769230769,-1.14615384615385,6,0,0,8,2,0
0.5625,36,-0.396666666666667,89.1666666666667,0.775,0,18,1,7,0,0
0.559659090909091,36,-0.260833333333333,73.3333333333333,0.5,0,18,1,7,0,0
0.558139534883721,72,-0.3,32.5,-0.1375,1,0,4,5,8,0
0.54016620498615,39,-0.0561538461538461,0,-1.28461538461538,0,0,8,8,1,0
0.54016620498615,39,-0.0830769230769231,30,-0.869230769230769,0,0,8,8,1,0
0.542936288088643,39,-0.0561538461538461,0,-1.28461538461538,0,0,8,8,1,0
0.561827956989247,57,-0.481052631578947,117.894736842105,1.1,1,8,3,3,13,0
0.526315789473684,45,-0.0986666666666667,19.3333333333333,-0.18,4,2,1,1,3,1
0.572625698324022,42,,,,0,11,7,4,2,0
0.557251908396947,75,,,,0,8,0,6,9,6
0.535532994923858,75,-0.372,62.4,-0.272,0,0,0,2,13,0
0.535532994923858,75,-0.3528,66.4,-0.136,0,0,0,2,13,0
0.526315789473684,45,-0.221333333333333,78,0.2,0,14,3,3,0,4
0.564864864864865,57,-0.126842105263158,41.0526315789474,-0.342105263157895,1,5,3,6,13,0
0.564864864864865,57,,,,1,5,3,6,13,0
0.547619047619048,63,-0.121904761904762,23.3333333333333,-0.661904761904762,0,0,3,7,5,5
0.545945945945946,54,-0.161111111111111,21.6666666666667,-0.316666666666667,1,0,1,5,2,0
0.563186813186813,45,-0.294666666666667,110.666666666667,1.17333333333333,2,8,5,1,0,0
0.579545454545455,36,-0.275833333333333,40.8333333333333,-0.275,2,8,7,15,0,0
0.573863636363637,36,-0.225833333333333,65,-0.05,2,8,7,15,0,0
0.545931758530184,66,-0.0663636363636364,97.2727272727273,-0.0590909090909091,3,0,9,2,3,1
0.530183727034121,66,,,,3,0,9,2,3,1
0.525885558583106,51,-0.362352941176471,114.705882352941,1.18235294117647,0,9,1,6,0,0
0.546365914786967,87,-0.25,16.8965517241379,-0.768965517241379,1,3,0,4,7,14
0.544959128065395,55,,,,0,5,7,23,16,0
0.558510638297872,60,0.0495,34,-1.285,0,7,1,7,13,0
0.56140350877193,84,,,,2,0,11,5,26,2
0.531328320802005,84,,,,2,0,11,5,26,2
0.555851063829787,57,-0.0210526315789474,51.5789473684211,-0.442105263157895,1,0,6,7,4,8
0.557692307692308,48,-0.32375,97.5,0.9125,3,1,3,0,1,4
0.557692307692308,48,-0.32375,97.5,0.9125,3,1,3,0,1,4
0.553133514986376,45,-0.269333333333333,26,-0.193333333333333,3,0,5,6,9,1
0.542234332425068,45,0.171333333333333,38.6666666666667,-0.953333333333333,1,0,1,14,17,0
0.5,66,,,,0,0,0,1,3,0
