GCContent,CDR3Length,Hydrophobicity,AliphaticIndex,GRAVY,VGene3PDeletionLength,DGene3PDeletionLength,DGene5PDeletionLength,JGene5PDeletionLength,VDInsertionLength,DJInsertionLength
0.557333333333333,57,-0.331052631578947,107.894736842105,0.747368421052632,0,0,11,7,1,0
0.559556786703601,45,-0.548,149.333333333333,1.91333333333333,5,0,2,13,0,0
0.550649350649351,69,-0.4,42.1739130434783,0.0173913043478261,1,5,0,4,7,10
0.553246753246753,69,-0.248695652173913,16.9565217391304,-0.695652173913044,1,5,0,4,7,10
0.541176470588235,24,,,,5,15,1,15,1,0
0.54016620498615,36,-0.185833333333333,32.5,-0.716666666666667,0,12,3,14,0,0
0.521628498727735,78,-0.337692307692308,101.153846153846,0.526923076923077,2,0,8,2,13,13
0.536458333333333,72,,,,0,10,0,9,11,0
0.506738544474394,50,,,,5,5,10,4,0,1
0.544235924932976,57,-0.503157894736842,143.684210526316,1.93684210526316,4,9,0,0,3,0
0.551246537396122,45,-0.25,91.3333333333333,0.833333333333333,2,3,3,2,3,2
0.551246537396122,45,-0.25,91.3333333333333,0.833333333333333,2,3,3,2,3,2
0.551246537396122,45,-0.25,91.3333333333333,0.833333333333333,2,3,3,2,3,2
0.563186813186813,48,-0.2325,36.875,-0.525,1,29,0,5,16,0
0.553072625698324,42,-0.333571428571429,62.8571428571429,0.864285714285714,0,15,1,5,1,0
0.532467532467532,60,-0.152,53.5,-0.54,1,0,0,1,1,0
0.550143266475645,33,,,,0,15,5,15,9,0
0.547683923705722,51,-0.270588235294118,154.705882352941,1.11764705882353,0,6,0,9,4,0
0.574468085106383,60,-0.231,93,0.055,1,0,0,5,7,0
0.547872340425532,60,-0.2025,68.5,-0.375,1,0,0,5,7,0
0.574468085106383,60,-0.497,73,0.55,1,0,0,5,7,0
0.557746478873239,42,,,,1,0,0,11,5,0
0.563380281690141,42,,,,1,0,0,11,5,0
0.524725274725275,48,-0.114375,91.25,0.35,0,8,2,7,0,0
0.546703296703297,48,,,,0,8,2,7,0,0
0.527472527472528,48,-0.47,97.5,0.9125,0,8,2,7,0,0
0.532967032967033,48,0.276875,55,-1.04375,0,8,2,7,0,0
0.53021978021978,48,-0.28125,79.375,0.2,0,8,2,7,0,0
0.53021978021978,48,-0.196875,110,0.65,0,8,2,7,0,0
0.519230769230769,48,-0.1075,121.875,0.5875,0,8,2,7,0,0
0.535714285714286,48,-0.298125,61.25,0.1875,2,5,2,6,4,0
0.550531914893617,60,,,,1,1,0,1,2,0
0.571045576407507,57,,,,0,0,13,6,17,0
0.540540540540541,54,,,,1,20,3,7,27,0
0.543243243243243,54,,,,1,20,3,7,27,0
0.548648648648649,54,,,,1,20,3,7,27,0
0.561170212765958,60,-0.2395,92.5,-0.295,0,0,7,4,12,5
0.553191489361702,57,-0.0363157894736842,46.8421052631579,-0.442105263157895,2,0,1,0,1,8
0.547683923705722,51,-0.381176470588235,108.823529411765,0.341176470588235,1,2,0,7,2,0
0.547683923705722,51,-0.381176470588235,108.823529411765,0.341176470588235,1,2,0,7,2,0
0.547683923705722,51,-0.34,102.941176470588,0.364705882352941,1,2,0,7,2,0
0.559366754617414,60,-0.0305,24.5,-1.035,0,3,4,6,10,4
0.564032697547684,51,-0.268823529411765,11.7647058823529,-0.541176470588235,2,0,0,2,6,0
0.569148936170213,63,-0.0323809523809524,18.5714285714286,-0.623809523809524,0,2,0,5,3,8
0.561170212765958,63,-0.144761904761905,4.76190476190476,-0.419047619047619,0,2,0,5,3,8
0.563829787234043,63,0.0533333333333333,4.76190476190476,-0.971428571428572,0,2,0,5,3,8
0.566416040100251,84,-0.224285714285714,28.2142857142857,-0.453571428571429,1,3,0,6,4,16
0.56234096692112,75,-0.276,74,0.216,0,0,1,1,0,3
0.567430025445293,75,-0.264,78,0.24,0,0,1,1,0,3
0.524590163934426,51,0.0194117647058824,57.0588235294118,-0.194117647058824,1,12,2,14,0,0
0.569832402234637,42,-0.135,27.8571428571429,-0.0642857142857143,2,7,7,8,13,1
0.56989247311828,57,-0.176842105263158,20.5263157894737,-0.678947368421053,0,0,7,5,5,0
