GCContent,CDR3Length,Hydrophobicity,AliphaticIndex,GRAVY,VGene3PDeletionLength,DGene3PDeletionLength,DGene5PDeletionLength,JGene5PDeletionLength,VDInsertionLength,DJInsertionLength
0.601049868766404,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.597633136094675,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.594805194805195,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.605194805194805,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.607142857142857,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.620218579234973,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.605744125326371,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.596816976127321,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.614973262032086,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6015625,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.60377358490566,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.590078328981723,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.60313315926893,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.596256684491979,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.597402597402597,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.58695652173913,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.59946949602122,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.60313315926893,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.60313315926893,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.597402597402597,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.616216216216216,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.595174262734584,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.604838709677419,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.602597402597403,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.610966057441253,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.605194805194805,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.604838709677419,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.604712041884817,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6015625,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
0.6,69,-0.417826086956522,63.4782608695652,-0.0304347826086957,7,8,12,14,5,56
